year,award,movie,nominee,winner,actor_in_a_leading_role_nomination,actor_in_a_supporting_role_nomination,actress_in_a_leading_role_nomination,actress_in_a_supporting_role_nomination,directing_nomination,cinematography_nomination,year_film,year_film2,year_film3,tconst,primarytitle,startyear,runtimeminutes,averagerating,numvotes,directors,writers,director,nconst_x,birthyear,dir_age,nconst_y,is_woman,name,release_day,rating,metascore,budget,opening_wk,opening_usa_day,gross,world,release_month,release_day_of_month,winner_bool,biography,drama,comedy,adventure,film-noir,mystery,action,crime,horror,family,animation,western,documentary,romance,fantasy,thriller,war,history,music,sport,musical,sci-fi,cpi_multiplier,n_globes
1946,BEST PICTURE,Paramount,The Lost Weekend,1.0,1,0,0,0,1,0,1945,1944,1943,tt0037884,The Lost Weekend,1945.0,101.0,7.9,31258.0,nm0000697,"nm0413352,nm0102818,nm0000697",nm0000697,nm0000697,1906.0,40.0,nm0000697,0,The Lost Weekend,1946-01-01,Not Rated,,17287912.08791209,,,,,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.830329670329672,2.0
1951,BEST PICTURE,Paramount,Sunset Blvd.,,1,1,1,1,1,0,1950,1949,1948,tt0043014,Sunset Blvd.,1950.0,110.0,8.4,184910.0,nm0000697,"nm0102818,nm0000697,nm0551261",nm0000697,nm0000697,1906.0,45.0,nm0000697,0,Sunset Blvd.,1950-09-29,Not Rated,,17362182.047244098,1675440.6576377957,13 May 2018,2969458.3559055123,2969458.3559055123,9,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.909921259842521,
1958,BEST PICTURE,"Arthur Hornblow, Jr., Producer",Witness For The Prosecution,,1,0,0,1,1,0,1957,1956,1955,tt0051201,Witness For The Prosecution,1957.0,116.0,8.4,96454.0,nm0000697,"nm0002005,nm0000697,nm0475823,nm0546140",nm0000697,nm0000697,1906.0,52.0,nm0000697,0,Witness for the Prosecution,1958-02-06,Not Rated,,26403356.643356644,,,,67707.00755244755,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.801118881118882,
1961,BEST PICTURE,"Billy Wilder, Producer",The Apartment,1.0,1,1,1,0,1,0,1960,1959,1958,tt0053604,The Apartment,1960.0,125.0,8.3,149070.0,nm0000697,"nm0000697,nm0224634",nm0000697,nm0000697,1906.0,55.0,nm0000697,0,The Apartment,1960-09-16,Not Rated,94.0,25340134.228187922,,,,1495625.4024161075,9,16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.446711409395974,
1945,BEST PICTURE,Metro-Goldwyn-Mayer,Gaslight,,1,0,1,1,0,0,1944,1943,1942,tt0036855,Gaslight,1944.0,114.0,7.8,21826.0,nm0002030,"nm0886668,nm0281556,nm0049721,nm0358096",nm0002030,nm0002030,1899.0,46.0,nm0002030,0,Gaslight,1944-10-30,Not Rated,,,,,,,10,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.141123595505618,1.0
1951,BEST PICTURE,Columbia,Born Yesterday,,0,0,1,0,1,0,1950,1949,1948,tt0042276,Born Yesterday,1950.0,103.0,7.6,9262.0,nm0002030,"nm0437717,nm0543171",nm0002030,nm0002030,1899.0,52.0,nm0002030,0,Born Yesterday,1951-02-01,Not Rated,,,,,,118919055.11811025,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.909921259842521,3.0
1965,BEST PICTURE,"Jack L. Warner, Producer",My Fair Lady,1.0,1,1,0,1,1,0,1964,1963,1962,tt0058385,My Fair Lady,1964.0,170.0,7.8,81266.0,nm0002030,"nm0503585,nm0789737",nm0002030,nm0002030,1899.0,66.0,nm0002030,0,My Fair Lady,1964-12-25,G,95.0,137150769.23076925,2862126.793846154,17 February 2019,585397489.9753846,586210156.6892308,12,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.067692307692308,4.0
1945,BEST PICTURE,Paramount,Going My Way,1.0,1,1,0,0,1,0,1944,1943,1942,tt0036872,Going My Way,1944.0,126.0,7.1,9529.0,nm0564970,"nm0124918,nm0147119,nm0564970,nm0235160",nm0564970,nm0564970,1896.0,49.0,nm0564970,0,Going My Way,1944-10-02,Passed,,,,,230500314.60674158,,10,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.141123595505618,2.0
1946,BEST PICTURE,Rainbow Productions,The Bells Of St. Mary'S,,1,0,1,0,1,0,1945,1944,1943,tt0037536,The Bells Of St. Mary'S,1945.0,126.0,7.3,6518.0,nm0564970,"nm0629580,nm0564970",nm0564970,nm0564970,1896.0,50.0,nm0564970,0,The Bells of St. Mary's,1946-02-21,Unrated,,,,,295047028.3569231,295047028.3569231,2,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.830329670329672,
1945,BEST PICTURE,Selznick International Pictures,Since You Went Away,,0,1,1,1,0,0,1944,1943,1942,tt0037280,Since You Went Away,1944.0,177.0,7.5,4025.0,"nm0188669,nm0166836,nm0307819,nm0006388","nm0928603,nm0006388",nm0188669,nm0188669,1886.0,59.0,nm0188669,0,Since You Went Away,1944-07-20,Approved,,46057639.5505618,,,,,7,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.141123595505618,
1946,BEST PICTURE,Metro-Goldwyn-Mayer,Anchors Aweigh,,1,0,0,0,0,0,1945,1944,1943,tt0037514,Anchors Aweigh,1945.0,140.0,7.1,7373.0,nm0796645,"nm0501973,nm0545731",nm0796645,nm0796645,1916.0,30.0,nm0796645,0,Anchors Aweigh,1945-08-01,Passed,,,,,,,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.830329670329672,
1947,BEST PICTURE,Liberty Films,It'S A Wonderful Life,,1,0,0,0,1,0,1946,1945,1944,tt0038650,It'S A Wonderful Life,1946.0,130.0,8.6,366954.0,nm0001008,"nm0329304,nm0352443,nm0001008,nm0842485,nm0827821,nm0933858",nm0001008,nm0001008,1897.0,50.0,nm0001008,0,It's a Wonderful Life,1947-01-07,Not Rated,89.0,37229960.93023256,,,,71775618.26232558,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.707534883720932,
1947,BEST PICTURE,20Th Century-Fox,The Razor'S Edge,,0,1,0,1,0,0,1946,1945,1944,tt0038873,The Razor'S Edge,1946.0,145.0,7.4,4997.0,nm0332539,"nm0873707,nm0560857,nm0953123",nm0332539,nm0332539,1891.0,56.0,nm0332539,0,The Razor's Edge,1946-12-25,Approved,,14049041.860465119,,,,,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.707534883720932,
1948,BEST PICTURE,Samuel Goldwyn Productions,The Bishop'S Wife,,0,0,0,0,1,0,1947,1946,1945,tt0039190,The Bishop'S Wife,1947.0,109.0,7.6,12788.0,nm0467396,"nm0792845,nm0073394,nm0622251,nm0000697,nm0102818",nm0467396,nm0467396,1905.0,43.0,nm0467396,0,The Bishop's Wife,1948-02-16,Not Rated,,,,,,,2,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.620759493670887,
1954,BEST PICTURE,"Frank Ross, Producer",The Robe,,1,0,0,0,0,0,1953,1952,1951,tt0046247,The Robe,1953.0,135.0,6.7,8489.0,nm0467396,"nm0242897,nm0442456,nm0235160,nm0540816",nm0467396,nm0467396,1905.0,49.0,nm0467396,0,The Robe,1953-12-04,Unrated,,46786617.100371756,,,336863643.1226767,336863643.1226767,12,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.357323420074351,
1948,BEST PICTURE,Rko Radio,Crossfire,,0,1,0,1,1,0,1947,1946,1945,tt0039286,Crossfire,1947.0,86.0,7.3,6775.0,nm0229424,"nm0668122,nm0112218",nm0229424,nm0229424,1908.0,40.0,nm0229424,0,Crossfire,1947-08-15,Approved,,2655189.8734177216,,,,,8,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.620759493670887,
1955,BEST PICTURE,"Stanley Kramer, Producer",The Caine Mutiny,,1,1,0,0,0,0,1954,1953,1952,tt0046816,The Caine Mutiny,1954.0,124.0,7.7,23106.0,nm0229424,"nm0731592,nm0087581,nm0941883",nm0229424,nm0229424,1908.0,47.0,nm0229424,0,The Caine Mutiny,1954-06-24,Not Rated,63.0,18854831.46067416,,,205046292.1348315,205046292.1348315,6,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.42741573033708,
1948,BEST PICTURE,20Th Century-Fox,Gentleman'S Agreement,1.0,1,0,1,1,1,0,1947,1946,1945,tt0039416,Gentleman'S Agreement,1947.0,118.0,7.2,13701.0,nm0001415,"nm0387740,nm0366454,nm0001415",nm0001415,nm0001415,1909.0,39.0,nm0001415,0,Gentleman's Agreement,1948-03-01,Not Rated,,21082207.59493671,,,,,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.620759493670887,
1952,BEST PICTURE,"Charles K. Feldman, Producer",A Streetcar Named Desire,,1,1,1,1,1,0,1951,1950,1949,tt0044081,A Streetcar Named Desire,1951.0,122.0,8.0,93326.0,nm0001415,"nm0931783,nm0766665",nm0001415,nm0001415,1909.0,43.0,nm0001415,0,A Streetcar Named Desire,1951-12-01,PG,96.0,17097418.86792453,,,,406709.60060377367,12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.49856603773585,
1955,BEST PICTURE,"Sam Spiegel, Producer",On The Waterfront,1.0,1,1,0,1,1,0,1954,1953,1952,tt0047296,On The Waterfront,1954.0,108.0,8.1,131782.0,nm0001415,"nm0775977,nm0425711,nm0802563",nm0001415,nm0001415,1909.0,46.0,nm0001415,0,On the Waterfront,1954-06-22,Not Rated,91.0,8578948.314606743,,,,,6,22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.42741573033708,
1964,BEST PICTURE,"Elia Kazan, Producer",America America,,0,0,0,0,1,0,1963,1962,1961,tt0056825,America America,1963.0,174.0,7.8,4501.0,nm0001415,nm0001415,nm0001415,nm0001415,1909.0,55.0,nm0001415,0,America America,1964-06-17,Not Rated,,,,,,,6,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.14601941747573,
1948,BEST PICTURE,20Th Century-Fox,Miracle On 34Th Street,,0,1,0,0,0,0,1947,1946,1945,tt0039628,Miracle On 34Th Street,1947.0,96.0,7.9,37350.0,nm0780833,"nm0780833,nm0204016",nm0780833,nm0780833,1911.0,37.0,nm0780833,0,Miracle on 34th Street,1947-10-02,Not Rated,88.0,,,,28145012.65822785,,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.620759493670887,
1955,BEST PICTURE,"William Perlberg, Producer",The Country Girl,,1,0,1,0,1,0,1954,1953,1952,tt0046874,The Country Girl,1954.0,104.0,7.3,5003.0,nm0780833,"nm0644048,nm0780833",nm0780833,nm0780833,1911.0,44.0,nm0780833,0,The Country Girl,1955-05-17,Unrated,,,,,,,5,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.42741573033708,
1971,BEST PICTURE,"Ross Hunter, Producer",Airport,,0,0,0,1,0,1,1970,1969,1968,tt0065377,Airport,1970.0,137.0,6.6,16278.0,"nm0780833,nm0368871","nm0354150,nm0780833",nm0780833,nm0780833,1911.0,60.0,nm0780833,0,Airport,1970-03-25,G,,63244221.10552765,,,635535808.4550755,635535808.4550755,3,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.3244221105527645,3.0
1949,BEST PICTURE,J. Arthur Rank-Two Cities Films,Hamlet,1.0,1,0,0,1,1,0,1948,1947,1946,tt0040416,Hamlet,1948.0,154.0,7.7,14199.0,nm0000059,"nm0000636,nm0000059",nm0000059,nm0000059,1907.0,42.0,nm0000059,0,Hamlet,1948-06-11,Not Rated,,5244000.000000001,,,,,6,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.488000000000001,
1949,BEST PICTURE,Warner Brothers,Johnny Belinda,,1,1,1,1,1,0,1948,1947,1946,tt0040495,Johnny Belinda,1948.0,102.0,7.7,3943.0,nm0624535,"nm0902121,nm0898573,nm0364668",nm0624535,nm0624535,1900.0,49.0,nm0624535,0,Johnny Belinda,1948-09-14,Unrated,,,,,,,9,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.488000000000001,1.0
1955,BEST PICTURE,"Sol C. Siegel, Producer",Three Coins In The Fountain,,0,0,0,0,0,0,1954,1953,1952,tt0047580,Three Coins In The Fountain,1954.0,102.0,6.3,2841.0,nm0624535,"nm0665875,nm0781186",nm0624535,nm0624535,1900.0,55.0,nm0624535,0,Three Coins in the Fountain,1954-05-01,G,,,,,,,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.42741573033708,
1949,BEST PICTURE,J. Arthur Rank-Archers,The Red Shoes,,0,0,0,0,0,0,1948,1947,1946,tt0040725,The Red Shoes,1948.0,135.0,8.2,26235.0,"nm0003836,nm0696247","nm0026153,nm0696247,nm0935773,nm0003836",nm0003836,nm0003836,1905.0,44.0,nm0003836,0,The Red Shoes,1948-09-06,Not Rated,,5244000.000000001,,,,316370.52,9,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.488000000000001,1.0
1949,BEST PICTURE,20Th Century-Fox,The Snake Pit,,0,0,1,0,1,0,1948,1947,1946,tt0040806,The Snake Pit,1948.0,108.0,7.6,6167.0,nm0514822,"nm0664022,nm0104503,nm0911720,nm0491306",nm0514822,nm0514822,1902.0,47.0,nm0514822,0,The Snake Pit,1948-11-13,Not Rated,,,,,104880000.00000001,,11,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.488000000000001,
1952,BEST PICTURE,"Anatole Litvak And Frank Mccarthy, Producers",Decision Before Dawn,,0,0,0,0,0,0,1951,1950,1949,tt0043459,Decision Before Dawn,1951.0,119.0,7.2,2141.0,nm0514822,"nm0896830,nm0397822,nm0738366,nm0958454",nm0514822,nm0514822,1902.0,50.0,nm0514822,0,Decision Before Dawn,1952-02-25,Not Rated,,,,,,,2,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.49856603773585,1.0
1950,BEST PICTURE,Robert Rossen Productions,All The King'S Men,1.0,1,1,0,1,1,0,1949,1948,1947,tt0041113,All The King'S Men,1949.0,110.0,7.5,12243.0,nm0744035,"nm0913014,nm0744035",nm0744035,nm0744035,1908.0,42.0,nm0744035,0,All the King's Men,1950-01-01,Approved,,,,,,,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.711148936170213,
1962,BEST PICTURE,"Robert Rossen, Producer",The Hustler,,1,1,1,0,1,0,1961,1960,1959,tt0054997,The Hustler,1961.0,134.0,8.0,71644.0,nm0744035,"nm0140987,nm0744035,nm0856677",nm0744035,nm0744035,1908.0,54.0,nm0744035,0,The Hustler,1961-09-25,Not Rated,90.0,16780800.000000004,,,,,9,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.390400000000001,4.0
1950,BEST PICTURE,Metro-Goldwyn-Mayer,Battleground,,0,1,0,0,1,0,1949,1948,1947,tt0041163,Battleground,1949.0,118.0,7.4,6194.0,nm0920074,nm0685265,nm0920074,nm0920074,1896.0,54.0,nm0920074,0,Battleground,1950-01-20,Approved,,17469883.914893616,,,,,1,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.711148936170213,2.0
1944,BEST PICTURE,20Th Century-Fox,The Ox-Bow Incident,,0,0,0,0,0,0,1943,1942,1941,tt0036244,The Ox-Bow Incident,1942.0,75.0,8.0,19475.0,nm0920074,"nm0873707,nm0888099",nm0920074,nm0920074,1896.0,48.0,nm0920074,0,The Ox-Bow Incident,1943-05-21,Not Rated,,8173406.896551725,,,,,5,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.466206896551727,
1950,BEST PICTURE,20Th Century-Fox,A Letter To Three Wives,,0,0,0,0,1,0,1949,1948,1947,tt0041587,A Letter To Three Wives,1949.0,103.0,7.8,7799.0,nm0000581,"nm0143837,nm0459255,nm0000581",nm0000581,nm0000581,1909.0,41.0,nm0000581,0,A Letter to Three Wives,1949-02-03,Not Rated,,,,,,158182.2474893617,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.711148936170213,
1951,BEST PICTURE,20Th Century-Fox,All About Eve,1.0,0,1,1,1,1,0,1950,1949,1948,tt0042192,All About Eve,1950.0,138.0,8.2,112255.0,nm0000581,"nm0000581,nm0650581",nm0000581,nm0000581,1909.0,42.0,nm0000581,0,All About Eve,1950-10-27,Passed,98.0,13873889.76377953,100853.26866141734,8 October 2000,628913.3329133859,1490828.7344881892,10,27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.909921259842521,5.0
1954,BEST PICTURE,"John Houseman, Producer",Julius Caesar,,1,0,0,0,0,0,1953,1952,1951,tt0045943,Julius Caesar,1953.0,120.0,7.3,9640.0,nm0000581,"nm0000636,nm0000581",nm0000581,nm0000581,1909.0,45.0,nm0000581,0,Julius Caesar,1953-06-04,Not Rated,,19369659.479553908,,,,101349.1699628253,6,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.357323420074351,
1964,BEST PICTURE,"Walter Wanger, Producer",Cleopatra,,1,0,0,0,0,0,1963,1962,1961,tt0056937,Cleopatra,1963.0,192.0,7.0,27133.0,nm0000581,"nm0000581,nm0532030,nm0118227,nm1306202,nm1306711,nm1304029,nm0291880,nm0372942",nm0000581,nm0000581,1909.0,55.0,nm0000581,0,Cleopatra,1963-07-31,G,,358424854.36893207,,,470658901.486602,470658901.486602,7,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.14601941747573,3.0
1951,BEST PICTURE,Metro-Goldwyn-Mayer,Father Of The Bride,,1,0,0,0,0,0,1950,1949,1948,tt0042451,Father Of The Bride,1950.0,92.0,7.2,9394.0,nm0591486,"nm0329304,nm0352443,nm0834117",nm0591486,nm0591486,1903.0,48.0,nm0591486,0,Father of the Bride,1950-06-16,Not Rated,,,,,,,6,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.909921259842521,
1952,BEST PICTURE,"Arthur Freed, Producer",An American In Paris,1.0,0,0,0,0,1,0,1951,1950,1949,tt0043278,An American In Paris,1951.0,114.0,7.2,28030.0,nm0591486,nm0503585,nm0591486,nm0591486,1903.0,49.0,nm0591486,0,An American in Paris,1951-11-11,Passed,84.0,25873172.525886796,1734495.1498867928,19 January 2020,2543943.9504905664,2589489.57464151,11,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.49856603773585,2.0
1959,BEST PICTURE,"Arthur Freed, Producer",Gigi,1.0,0,0,0,0,1,0,1958,1957,1956,tt0051658,Gigi,1958.0,115.0,6.7,18223.0,nm0591486,"nm0503585,nm0171372,nm0124002",nm0591486,nm0591486,1903.0,56.0,nm0591486,0,Gigi,1958-06-25,G,82.0,28811085.715862073,,,,,6,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.679724137931036,5.0
1951,BEST PICTURE,Metro-Goldwyn-Mayer,King Solomon'S Mines,,0,0,0,0,0,0,1950,1949,1948,tt0042646,King Solomon'S Mines,1950.0,103.0,6.8,5330.0,"nm0071682,nm0554249","nm0222079,nm0353584",nm0071682,nm0071682,1900.0,51.0,nm0071682,0,King Solomon's Mines,1950-11-24,Passed,,22376602.204724412,,,,,11,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.909921259842521,
1953,BEST PICTURE,"Cecil B. Demille, Producer",The Greatest Show On Earth,1.0,0,0,0,0,1,0,1952,1951,1950,tt0044672,The Greatest Show On Earth,1952.0,152.0,6.6,11902.0,nm0001124,"nm0290931,nm0528530,nm0820693,nm0147119,nm0307471",nm0001124,nm0001124,1881.0,72.0,nm0001124,0,The Greatest Show on Earth,1952-05-01,Passed,,37851428.57142857,,,340662857.14285713,340662857.14285713,5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.462857142857143,2.0
1957,BEST PICTURE,"Cecil B. Demille, Producer",The Ten Commandments,,0,0,0,0,0,0,1956,1955,1954,tt0049833,The Ten Commandments,1956.0,220.0,7.8,58672.0,nm0001124,"nm0933335,nm0408933,nm0816161,nm0533418,nm0489679,nm0307471,nm0290931",nm0001124,nm0001124,1881.0,76.0,nm0001124,0,The Ten Commandments,1956-10-05,G,,121138333.44000001,,,597360000.0000001,597360000.0000001,10,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.120000000000001,
1953,BEST PICTURE,"Stanley Kramer, Producer",High Noon,,1,0,0,0,1,0,1952,1951,1950,tt0044706,High Noon,1952.0,85.0,7.9,92060.0,nm0003593,"nm0286025,nm0192356",nm0003593,nm0003593,1907.0,46.0,nm0003593,0,High Noon,1952-07-30,PG,89.0,6907885.714285715,,,,,7,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.462857142857143,6.0
1954,BEST PICTURE,"Buddy Adler, Producer",From Here To Eternity,1.0,1,1,1,1,1,0,1953,1952,1951,tt0045793,From Here To Eternity,1953.0,118.0,7.6,40242.0,nm0003593,"nm0850168,nm0428296",nm0003593,nm0003593,1907.0,47.0,nm0003593,0,From Here to Eternity,1953-08-28,Passed,85.0,15439583.64312268,170078.7104832714,7 December 2003,340756.2896654276,340756.2896654276,8,28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.357323420074351,
1960,BEST PICTURE,"Henry Blanke, Producer",The Nun'S Story,,0,0,1,0,1,0,1959,1958,1957,tt0053131,The Nun'S Story,1959.0,149.0,7.6,8702.0,nm0003593,"nm0027355,nm0401520",nm0003593,nm0003593,1907.0,53.0,nm0003593,0,The Nun's Story,1959-07-18,Not Rated,,30067986.348122872,,,,,7,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.59085324232082,
